study_id,project_name,study_phase,protocol_version,designation,variant_id,operator,family,stratum,edits,exec_overrides,assigned_class,detecting_protocols,human_auditor,edit_matches_label (yes/no),class_plausible (yes/no),notes
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-d150f7e865,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all']"", ""attribute"": ""condDensity"", ""old"": ""0.05 mS_per_cm2"", ""new"": ""0.025 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-778919ce32,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_a_all']"", ""attribute"": ""condDensity"", ""old"": ""0.05 mS_per_cm2"", ""new"": ""0.025 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-218fcb2b5b,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kahp_slower_all']"", ""attribute"": ""erev"", ""old"": ""-95.0 mV"", ""new"": ""-93.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},5_non_equivalent,P00_canonical,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-293fd11ac3,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"", ""attribute"": ""erev"", ""old"": ""50.0 mV"", ""new"": ""45.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},5_non_equivalent,P00_canonical;P05_long_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-05d578b3a4,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all']"", ""attribute"": ""erev"", ""old"": ""125.0 mV"", ""new"": ""135.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-30561b52ef,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"", ""attribute"": ""erev"", ""old"": ""50.0 mV"", ""new"": ""40.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-8d53b9976a,scale_capacitance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.8 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-8f1d58bf3d,scale_capacitance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.5 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-8e27201a17,scale_gate_time_constant,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/cal.channel.nml"", ""locator"": ""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""rate"", ""old"": ""1.6per_ms"", ""new"": ""1.28per_ms"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}, {""file"": ""neuroConstruct/generatedNeuroML2/cal.channel.nml"", ""locator"": ""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""rate"", ""old"": ""0.1per_ms"", ""new"": ""0.08per_ms"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-38f0aa9f71,scale_gate_time_constant,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/napf.channel.nml"", ""locator"": ""/neuroml[@id='napf']/ionChannel[@id='napf']/gate[@id='m']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-484712e890,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/cat.channel.nml"", ""locator"": ""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"", ""attribute"": ""midpoint"", ""old"": ""-80mV"", ""new"": ""-75mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},5_non_equivalent,P00_canonical,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-19e30fa1d3,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-20mV"", ""new"": ""-30mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}, {""file"": ""neuroConstruct/generatedNeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-43mV"", ""new"": ""-53mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-2aae0cf4be,scale_gate_slope,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/cat.channel.nml"", ""locator"": ""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"", ""attribute"": ""scale"", ""old"": ""-4mV"", ""new"": ""-5mV"", ""action"": ""set"", ""note"": ""scale_gate_slope""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_forward_rate_midpoint-3567e7da5d,shift_forward_rate_midpoint,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/cal.channel.nml"", ""locator"": ""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""5mV"", ""new"": ""10mV"", ""action"": ""set"", ""note"": ""shift_forward_rate_midpoint""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-increase_dt-db1611d787,increase_dt,numerical,numerical_robustness,"[{""file"": ""neuroConstruct/generatedNeuroML2/LEMS_Thalamocortical.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""attribute"": ""step"", ""old"": ""5.0E-4ms"", ""new"": ""2E-3ms"", ""action"": ""set"", ""note"": ""increase_dt""}]","{""dt_factor"": 4}",6_silent_under_canonical,P04_step_2x;P05_long_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-solver_config-fe9e6698c3,solver_config,numerical,numerical_robustness,"[{""file"": ""neuroConstruct/generatedNeuroML2/LEMS_Thalamocortical.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']/Meta[1]"", ""attribute"": null, ""old"": null, ""new"": ""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"", ""action"": ""insert"", ""note"": ""solver_config""}]","{""integrator_method"": ""eulertree""}",4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-recording_resolution-c6355666a0,recording_resolution,numerical,numerical_robustness,[],"{""sample_every_ms"": 0.05}",4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_channel-9f2bfc0fc0,wrong_channel,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"", ""attribute"": ""ionChannel"", ""old"": ""pas"", ""new"": ""kc"", ""action"": ""set"", ""note"": ""wrong_channel""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step;P08_rebound,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-omit_include-6ba2be58e7,omit_include,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/include[4]"", ""attribute"": null, ""old"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""cat.channel.nml\""/>"", ""new"": null, ""action"": ""remove"", ""note"": ""omit_include""}]",{},1_structurally_invalid,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-duplicate_conductance-bbcb98adea,duplicate_conductance,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kc_fast_all_dup']"", ""attribute"": null, ""old"": null, ""new"": ""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""2.0 mS_per_cm2\"" id=\""kc_fast_all_dup\"" ionChannel=\""kc_fast\"" ion=\""k\"" erev=\""-95.0 mV\""/>"", ""action"": ""insert"", ""note"": ""duplicate_conductance""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_compatible_component-e3b2cc5ec3,wrong_compatible_component,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf_all']"", ""attribute"": ""ionChannel"", ""old"": ""naf"", ""new"": ""napf"", ""action"": ""set"", ""note"": ""wrong_compatible_component""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-8e1d1c8235,scale_conductance,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all']"", ""attribute"": ""condDensity"", ""old"": ""3.0e-4 S_per_cm2"", ""new"": ""2.7e-4 S_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-f6b1c4d132,scale_conductance,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"", ""attribute"": ""condDensity"", ""old"": ""0.00014285 S_per_cm2"", ""new"": ""0.00011428 S_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},6_silent_under_canonical,P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-b727c671be,scale_conductance,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all']"", ""attribute"": ""condDensity"", ""old"": ""1000.0e-4 S_per_cm2"", ""new"": ""2e-1 S_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-3136c4d394,scale_conductance,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"", ""attribute"": ""condDensity"", ""old"": ""0.00014285 S_per_cm2"", ""new"": ""0.0002857 S_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-018c346f67,shift_reversal,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"", ""attribute"": ""erev"", ""old"": ""-90 mV"", ""new"": ""-85 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},6_silent_under_canonical,P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-81fa39f608,shift_reversal,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all']"", ""attribute"": ""erev"", ""old"": ""140.0 mV"", ""new"": ""142.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-f753277a7b,shift_reversal,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all']"", ""attribute"": ""erev"", ""old"": ""60 mV"", ""new"": ""70 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-b0fe254987,shift_reversal,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all']"", ""attribute"": ""erev"", ""old"": ""140.0 mV"", ""new"": ""130.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-8e96c2f6e1,scale_capacitance,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.8 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-35f5f6af53,scale_capacitance,biophysical,primary_semantic,"[{""file"": ""NeuroML2/singleCompAllChans.cell.nml"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.5 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-9593726f56,scale_gate_time_constant,biophysical,primary_semantic,"[{""file"": ""NeuroML2/na.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='na']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""rate"", ""old"": ""1.638per_ms"", ""new"": ""1.3104per_ms"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}, {""file"": ""NeuroML2/na.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='na']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""rate"", ""old"": ""1.116per_ms"", ""new"": ""0.8928per_ms"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-97ff619aea,scale_gate_time_constant,biophysical,primary_semantic,"[{""file"": ""NeuroML2/it.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='it']/gate[@id='h']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},6_silent_under_canonical,P03_rheobase;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-7f017f2908,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""NeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-30mV"", ""new"": ""-25mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}, {""file"": ""NeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/reverseRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-30mV"", ""new"": ""-25mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},6_silent_under_canonical,P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-5b359c9cfa,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""NeuroML2/it.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='it']/gate[@id='h']/steadyState[1]"", ""attribute"": ""midpoint"", ""old"": ""-78mV"", ""new"": ""-88mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-bf21f6d7f4,scale_gate_slope,kinetics,primary_semantic,"[{""file"": ""NeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/forwardRate[1]"", ""attribute"": ""scale"", ""old"": ""9mV"", ""new"": ""11.25mV"", ""action"": ""set"", ""note"": ""scale_gate_slope""}, {""file"": ""NeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/reverseRate[1]"", ""attribute"": ""scale"", ""old"": ""-9mV"", ""new"": ""-11.25mV"", ""action"": ""set"", ""note"": ""scale_gate_slope""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_forward_rate_midpoint-8400d317d9,shift_forward_rate_midpoint,kinetics,primary_semantic,"[{""file"": ""NeuroML2/kv.channel.nml"", ""locator"": ""/neuroml[@id='it']/ionChannel[@id='kv']/gate[@id='n']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""25mV"", ""new"": ""20mV"", ""action"": ""set"", ""note"": ""shift_forward_rate_midpoint""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
